Time,Channel0,Channel1,Unit: s
27.25281808,0,1,
27.25512752,0,0,
27.30281776,1,0,
27.30412384,1,1,
27.3528176,0,1,
27.35512,0,0,
27.40281728,1,0,
27.40411632,1,1,
27.45281696,0,1,
27.45511248,0,0,
27.5028168,1,0,
27.5041088,1,1,
27.55281648,0,1,
27.55510496,0,0,
27.60281616,1,0,
27.60410128,1,1,
27.652816,0,1,
27.65509744,0,0,
27.70281568,1,0,
27.70409376,1,1,
27.75281536,0,1,
27.75509008,0,0,
27.8028152,1,0,
27.80408624,1,1,
27.85281488,0,1,
27.85508256,0,0,
27.90281472,1,0,
27.90407888,1,1,
27.9528144,0,1,
27.95507504,0,0,
28.00281408,1,0,
28.00407136,1,1,
28.05281392,0,1,
28.05506752,0,0,
28.1028136,1,0,
28.10406384,1,1,
28.15281328,0,1,
28.15506,0,0,
28.20281312,1,0,
28.20405632,1,1,
28.2528128,0,1,
28.25505248,0,0,
28.30281248,1,0,
28.3040488,1,1,
28.35281232,0,1,
28.35504496,0,0,
28.402812,1,0,
28.40404128,1,1,
28.45281168,0,1,
28.4550376,0,0,
28.50281152,1,0,
28.50503376,1,1,
28.5528112,0,1,
28.55503008,0,0,
28.60281104,1,0,
28.60502624,1,1,
28.65281072,0,1,
28.65502256,0,0,
28.7028104,1,0,
28.70501872,1,1,
28.75281024,0,1,
28.75501504,0,0,
28.80280992,1,0,
28.80501136,1,1,
28.8528096,0,1,
28.85500752,0,0,
28.90280944,1,0,
28.90400384,1,1,
28.95280912,0,1,
28.955,0,0,
29.0028088,1,0,
29.00499632,1,1,
29.05280864,0,1,
29.05499264,0,0,
29.10280832,1,0,
29.1049888,1,1,
29.152808,0,1,
29.15498512,0,0,
29.20280784,1,0,
29.20498128,1,1,
29.25280752,0,1,
29.2549776,0,0,
29.3028072,1,0,
29.30497376,1,1,
29.35280704,0,1,
29.35497008,0,0,
29.40280672,1,0,
29.4049664,1,1,
29.45280656,0,1,
29.45496256,0,0,
29.50280624,1,0,
29.50495888,1,1,
29.55280592,0,1,
29.55495504,0,0,
29.60280576,1,0,
29.60495136,1,1,
29.65280544,0,1,
29.65494768,0,0,
29.70280512,1,0,
29.70494384,1,1,
29.75280496,0,1,
29.75494016,0,0,
29.80280464,1,0,
29.80493632,1,1,
29.85280432,0,1,
29.85493264,0,0,
29.90280416,1,0,
29.9049288,1,1,
29.95280384,0,1,
29.95492512,0,0,
30.00280352,1,0,
30.00492144,1,1,
30.05280336,0,1,
30.0549176,0,0,
30.10280304,1,0,
30.10491392,1,1,
30.15280272,0,1,
30.15491024,0,0,
30.20280256,1,0,
30.2049064,1,1,
30.25280224,0,1,
30.25490272,0,0,
30.30280208,1,0,
30.30489888,1,1,
30.35280176,0,1,
30.3548952,0,0,
30.40280144,1,0,
30.40489136,1,1,
30.45280128,0,1,
30.45488768,0,0,
30.50280096,1,0,
30.50488384,1,1,
30.55280064,0,1,
30.55488016,0,0,
30.60280048,1,0,
30.60487648,1,1,
30.65280016,0,1,
30.65487264,0,0,
30.70279984,1,0,
30.70486896,1,1,
30.75279968,0,1,
30.75486512,0,0,
30.80279936,1,0,
30.80486144,1,1,
30.85279904,0,1,
30.85485776,0,0,
30.90279888,1,0,
30.90485392,1,1,
30.95279856,0,1,
30.95485024,0,0,
31.00279824,1,0,
31.0048464,1,1,
31.05279808,0,1,
31.05484272,0,0,
31.10279776,1,0,
31.10483888,1,1,
31.1527976,0,1,
31.1548352,0,0,
31.20279728,1,0,
31.20483136,1,1,
31.25279696,0,1,
31.25482768,0,0,
31.3027968,1,0,
31.304824,1,1,
31.35279648,0,1,
31.35482016,0,0,
31.40279616,1,0,
31.40481648,1,1,
31.452796,0,1,
31.45481264,0,0,
31.50279568,1,0,
31.50480896,1,1,
31.55279536,0,1,
31.55480528,0,0,
31.6027952,1,0,
31.60480144,1,1,
31.65279488,0,1,
31.65479776,0,0,
31.70279456,1,0,
31.70479392,1,1,
31.7527944,0,1,
31.75479024,0,0,
31.80279408,1,0,
31.8047864,1,1,
31.85279376,0,1,
31.85478272,0,0,
31.9027936,1,0,
31.90477904,1,1,
31.95279328,0,1,
31.9547752,0,0,
32.00279312,1,0,
32.00477152,1,1,
32.0527928,0,1,
32.05476784,0,0,
32.10279248,1,0,
32.104764,1,1,
32.15279232,0,1,
32.15476032,0,0,
32.202792,1,0,
32.20475648,1,1,
32.25279168,0,1,
32.2547528,0,0,
32.30279152,1,0,
32.30474896,1,1,
32.3527912,0,1,
32.35474528,0,0,
32.40279088,1,0,
32.40474144,1,1,
32.45279072,0,1,
32.45473776,0,0,
32.5027904,1,0,
32.50473408,1,1,
32.55279008,0,1,
32.55473024,0,0,
32.60278992,1,0,
32.60472656,1,1,
32.6527896,0,1,
32.65472272,0,0,
32.70278928,1,0,
32.70471904,1,1,
32.75278912,0,1,
32.75471536,0,0,
32.8027888,1,0,
32.80471152,1,1,
32.85278848,0,1,
32.85470784,0,0,
32.90278832,1,0,
32.904704,1,1,
32.952788,0,1,
32.95470032,0,0,
33.00278784,1,0,
33.00469648,1,1,
33.05278752,0,1,
33.0546928,0,0,
33.1027872,1,0,
33.10468896,1,1,
33.15278704,0,1,
33.15468528,0,0,
33.20278672,1,0,
33.2046816,1,1,
33.2527864,0,1,
33.25467776,0,0,
33.30278624,1,0,
33.30467408,1,1,
33.35278592,0,1,
33.35467024,0,0,
33.4027856,1,0,
33.40466656,1,1,
33.45278544,0,1,
33.45466288,0,0,
33.50278512,1,0,
33.50465904,1,1,
33.5527848,0,1,
33.55465536,0,0,
33.60278464,1,0,
33.60465152,1,1,
33.65278432,0,1,
33.65464784,0,0,
33.702784,1,0,
33.704644,1,1,
33.75278384,0,1,
33.75464032,0,0,
33.80278352,1,0,
33.80463664,1,1,
33.8527832,0,1,
33.8546328,0,0,
33.90278304,1,0,
33.90462912,1,1,
33.95278272,0,1,
33.95462544,0,0,
34.00278256,1,0,
34.0046216,1,1,
34.05278224,0,1,
34.05461792,0,0,
34.10278192,1,0,
34.10461408,1,1,
34.15278176,0,1,
34.1546104,0,0,
34.20278144,1,0,
34.20460656,1,1,
34.25278112,0,1,
34.25460288,0,0,
34.30278096,1,0,
34.30459904,1,1,
34.35278064,0,1,
34.35459536,0,0,
34.40278032,1,0,
34.40459152,1,1,
34.45278016,0,1,
34.45458784,0,0,
34.50277984,1,0,
34.50458416,1,1,
34.55277952,0,1,
34.55458032,0,0,
34.60277936,1,0,
34.60457664,1,1,
34.65277904,0,1,
34.6545728,0,0,
34.70277872,1,0,
34.70456912,1,1,
34.75277856,0,1,
34.75456544,0,0,
34.80277824,1,0,
34.8045616,1,1,
34.85277792,0,1,
34.85455792,0,0,
34.90277776,1,0,
34.90455408,1,1,
34.95277744,0,1,
34.9545504,0,0,
35.00277728,1,0,
35.00454656,1,1,
35.05277696,0,1,
35.05454288,0,0,
35.10277664,1,0,
35.1045392,1,1,
35.15277648,0,1,
35.15553536,0,0,
35.20277616,1,0,
35.20453168,1,1,
35.25277584,0,1,
35.25452784,0,0,
35.30277568,1,0,
35.30452416,1,1,
35.35277536,0,1,
35.35552032,0,0,
35.40277504,1,0,
35.40451664,1,1,
35.45277488,0,1,
35.45451296,0,0,
35.50277456,1,0,
35.50450912,1,1,
35.55277424,0,1,
35.55550528,0,0,
35.60277408,1,0,
35.6045016,1,1,
35.65277376,0,1,
35.65549776,0,0,
35.70277344,1,0,
35.70449424,1,1,
35.75277328,0,1,
35.7544904,0,0,
35.80277296,1,0,
35.80448672,1,1,
35.85277264,0,1,
35.85548288,0,0,
35.90277248,1,0,
35.9044792,1,1,
35.95277216,0,1,
35.95547536,0,0,
36.002772,1,0,
36.00447168,1,1,
36.05277168,0,1,
36.05546784,0,0,
36.10277136,1,0,
36.10446416,1,1,
36.1527712,0,1,
36.15546032,0,0,
36.20277088,1,0,
36.20445664,1,1,
36.25277056,0,1,
36.2554528,0,0,
36.3027704,1,0,
36.30444912,1,1,
36.35277008,0,1,
36.35544528,0,0,
36.40276976,1,0,
36.40444176,1,1,
36.4527696,0,1,
36.45543792,0,0,
36.50276928,1,0,
36.50443424,1,1,
36.55276896,0,1,
36.5554304,0,0,
36.6027688,1,0,
36.60442672,1,1,
36.65276848,0,1,
36.65542288,0,0,
36.70276816,1,0,
36.7044192,1,1,
36.752768,0,1,
36.75541536,0,0,
36.80276768,1,0,
36.80441168,1,1,
36.85276736,0,1,
36.85540784,0,0,
36.9027672,1,0,
36.90440416,1,1,
36.95276688,0,1,
36.95540048,0,0,
37.00276672,1,0,
37.00439664,1,1,
37.0527664,0,1,
37.05539296,0,0,
37.10276608,1,0,
37.10438928,1,1,
37.15276592,0,1,
37.15538544,0,0,
37.2027656,1,0,
37.20438176,1,1,
37.25276528,0,1,
37.25537792,0,0,
37.30276512,1,0,
37.30437424,1,1,
37.3527648,0,1,
37.3553704,0,0,
37.40276448,1,0,
37.40436672,1,1,
37.45276432,0,1,
37.45536288,0,0,
37.502764,1,0,
37.5043592,1,1,
37.55276368,0,1,
37.55535536,0,0,
37.60276352,1,0,
37.60435168,1,1,
37.6527632,0,1,
37.65534784,0,0,
37.70276288,1,0,
37.70434432,1,1,
37.75276272,0,1,
37.75534048,0,0,
37.8027624,1,0,
37.8043368,1,1,
37.85276208,0,1,
37.85533296,0,0,
37.90276192,1,0,
37.90432928,1,1,
37.9527616,0,1,
37.95532544,0,0,
38.00276144,1,0,
38.00432176,1,1,
38.05276112,0,1,
38.05531792,0,0,
38.1027608,1,0,
38.10431424,1,1,
38.15276064,0,1,
38.1553104,0,0,
38.20276032,1,0,
38.20430672,1,1,
38.25276,0,1,
38.25530288,0,0,
38.30275984,1,0,
38.3042992,1,1,
38.35275952,0,1,
38.35529536,0,0,
38.4027592,1,0,
38.40429168,1,1,
38.45275904,0,1,
38.455288,0,0,
38.50275872,1,0,
38.50428432,1,1,
38.5527584,0,1,
38.55528048,0,0,
38.60275824,1,0,
38.6042768,1,1,
38.65275792,0,1,
38.65527296,0,0,
38.7027576,1,0,
38.70426928,1,1,
38.75275744,0,1,
38.75526544,0,0,
38.80275712,1,0,
38.80426176,1,1,
38.8527568,0,1,
38.85525792,0,0,
38.90275664,1,0,
38.90425424,1,1,
38.95275632,0,1,
38.9552504,0,0,
39.002756,1,0,
39.00424672,1,1,
39.05275584,0,1,
39.05524288,0,0,
39.10275552,1,0,
39.1042392,1,1,
39.15275536,0,1,
39.15523552,0,0,
39.20275504,1,0,
39.20423184,1,1,
39.25275472,0,1,
39.255228,0,0,
39.30275456,1,0,
39.30422432,1,1,
39.35275424,0,1,
39.35522048,0,0,
39.40275392,1,0,
39.4042168,1,1,
39.45275376,0,1,
39.45521296,0,0,
39.50275344,1,0,
39.50420928,1,1,
39.55275312,0,1,
39.55520544,0,0,
39.60275296,1,0,
39.60420176,1,1,
39.65275264,0,1,
39.65519792,0,0,
39.70275232,1,0,
39.70419424,1,1,
39.75275216,0,1,
39.7551904,0,0,
39.80275184,1,0,
39.80418688,1,1,
39.85275152,0,1,
39.85518304,0,0,
39.90275136,1,0,
39.90417936,1,1,
39.95275104,0,1,
39.95517552,0,0,
40.00275072,1,0,
40.00417184,1,1,
40.05275056,0,1,
40.055168,0,0,
40.10275024,1,0,
40.10416432,1,1,
40.15274992,0,1,
40.15516048,0,0,
40.20274976,1,0,
40.2041568,1,1,
40.25274944,0,1,
40.25515296,0,0,
40.30274928,1,0,
40.30414928,1,1,
40.35274896,0,1,
40.3551456,0,0,
40.40274864,1,0,
40.40414176,1,1,
40.45274848,0,1,
40.45513808,0,0,
40.50274816,1,0,
40.5041344,1,1,
40.55274784,0,1,
40.55513056,0,0,
40.60274768,1,0,
40.60412688,1,1,
40.65274736,0,1,
40.65512304,0,0,
40.70274704,1,0,
40.70411936,1,1,
40.75274688,0,1,
40.75511552,0,0,
40.80274656,1,0,
40.80411184,1,1,
40.85274624,0,1,
40.855108,0,0,
40.90274608,1,0,
40.90410432,1,1,
40.95274576,0,1,
40.95510048,0,0,
41.00274544,1,0,
41.0040968,1,1,
41.05274528,0,1,
41.05509312,0,0,
41.10274496,1,0,
41.10408928,1,1,
41.15274464,0,1,
41.1550856,0,0,
41.20274448,1,0,
41.20408192,1,1,
41.25274416,0,1,
41.25507808,0,0,
41.30274384,1,0,
41.3040744,1,1,
41.35274368,0,1,
41.35507056,0,0,
41.40274336,1,0,
41.40406688,1,1,
41.45274304,0,1,
41.45506304,0,0,
41.50274288,1,0,
41.50405936,1,1,
41.55274256,0,1,
41.55505552,0,0,
41.60274224,1,0,
41.60405184,1,1,
41.65274208,0,1,
41.655048,0,0,
41.70274176,1,0,
41.70404432,1,1,
41.7527416,0,1,
41.75504064,0,0,
41.80274128,1,0,
41.8040368,1,1,
41.85274096,0,1,
41.85503312,0,0,
41.9027408,1,0,
41.90402944,1,1,
41.95274048,0,1,
41.9550256,0,0,
42.00274016,1,0,
42.00402192,1,1,
42.05274,0,1,
42.05501808,0,0,
42.10273968,1,0,
42.1040144,1,1,
42.15273936,0,1,
42.15501056,0,0,
42.2027392,1,0,
42.20400688,1,1,
42.25273888,0,1,
42.25500304,0,0,
42.30273856,1,0,
42.30399936,1,1,
42.3527384,0,1,
42.35499552,0,0,
42.40273808,1,0,
42.40399184,1,1,
42.45273776,0,1,
42.45498816,0,0,
42.5027376,1,0,
42.50498432,1,1,
42.55273728,0,1,
42.55498064,0,0,
42.60273696,1,0,
42.60397696,1,1,
42.6527368,0,1,
42.65497312,0,0,
42.70273648,1,0,
42.70496928,1,1,
42.75273616,0,1,
42.7549656,0,0,
42.802736,1,0,
42.80496176,1,1,
42.85273568,0,1,
42.85495808,0,0,
42.90273552,1,0,
42.90495424,1,1,
42.9527352,0,1,
42.95495056,0,0,
43.00273488,1,0,
43.00494688,1,1,
43.05273472,0,1,
43.05494304,0,0,
43.1027344,1,0,
43.10493936,1,1,
43.15273408,0,1,
43.15493568,0,0,
43.20273392,1,0,
43.20493184,1,1,
43.2527336,0,1,
43.254928,0,0,
43.30273328,1,0,
43.30392448,1,1,
43.35273312,0,1,
43.35492064,0,0,
43.4027328,1,0,
43.4049168,1,1,
43.45273248,0,1,
43.45491312,0,0,
43.50273232,1,0,
43.50490928,1,1,
43.552732,0,1,
43.5549056,0,0,
43.60273168,1,0,
43.60490176,1,1,
43.65273152,0,1,
43.65489808,0,0,
43.7027312,1,0,
43.7048944,1,1,
43.75273088,0,1,
43.75489056,0,0,
43.80273072,1,0,
43.80488688,1,1,
43.8527304,0,1,
43.85488304,0,0,
43.90273008,1,0,
43.90487936,1,1,
43.95272992,0,1,
43.95487552,0,0,
44.0027296,1,0,
44.00487184,1,1,
44.05272928,0,1,
44.05486816,0,0,
44.10272912,1,0,
44.10486432,1,1,
44.1527288,0,1,
44.15486064,0,0,
44.20272848,1,0,
44.2048568,1,1,
44.25272832,0,1,
44.25485312,0,0,
44.302728,1,0,
44.30484928,1,1,
44.35272784,0,1,
44.3548456,0,0,
44.40272752,1,0,
44.40484192,1,1,
44.4527272,0,1,
44.45483808,0,0,
44.50272704,1,0,
44.5048344,1,1,
44.55272672,0,1,
44.55483056,0,0,
44.6027264,1,0,
44.60482688,1,1,
44.65272624,0,1,
44.65482304,0,0,
44.70272592,1,0,
44.70481936,1,1,
44.7527256,0,1,
44.75481568,0,0,
44.80272544,1,0,
44.80481184,1,1,
44.85272512,0,1,
44.85480816,0,0,
44.9027248,1,0,
44.90480432,1,1,
44.95272464,0,1,
44.95480064,0,0,
45.00272432,1,0,
45.0047968,1,1,
45.052724,0,1,
45.05479312,0,0,
45.10272384,1,0,
45.10478928,1,1,
45.15272352,0,1,
45.1547856,0,0,
45.2027232,1,0,
45.20478192,1,1,
45.25272304,0,1,
45.25477808,0,0,
45.30272272,1,0,
45.3047744,1,1,
45.3527224,0,1,
45.35477056,0,0,
45.40272224,1,0,
45.40476688,1,1,
45.45272192,0,1,
45.4547632,0,0,
45.5027216,1,0,
45.50475936,1,1,
45.55272144,0,1,
45.55475568,0,0,
45.60272112,1,0,
45.60475184,1,1,
45.6527208,0,1,
45.65474816,0,0,
45.70272064,1,0,
45.70474432,1,1,
45.75272032,0,1,
45.75474064,0,0,
45.80272,1,0,
45.8047368,1,1,
45.85271984,0,1,
45.85473312,0,0,
45.90271952,1,0,
45.90472944,1,1,
45.95271936,0,1,
45.9547256,0,0,
46.00271904,1,0,
46.00472192,1,1,
46.05271872,0,1,
46.05471824,0,0,
46.10271856,1,0,
46.1047144,1,1,
46.15271824,0,1,
46.15471072,0,0,
46.20271792,1,0,
46.20470688,1,1,
46.25271776,0,1,
46.2547032,0,0,
46.30271744,1,0,
46.30469936,1,1,
46.35271712,0,1,
46.35469568,0,0,
46.40271696,1,0,
46.40469184,1,1,
46.45271664,0,1,
46.45468816,0,0,
46.50271632,1,0,
46.50468432,1,1,
46.55271616,0,1,
46.55468064,0,0,
46.60271584,1,0,
46.60467696,1,1,
46.65271552,0,1,
46.65467312,0,0,
46.70271536,1,0,
46.70466944,1,1,
46.75271504,0,1,
46.7546656,0,0,
46.80271472,1,0,
46.80466192,1,1,
46.85271456,0,1,
46.85465808,0,0,
46.90271424,1,0,
46.9046544,1,1,
46.95271392,0,1,
46.95465072,0,0,
47.00271376,1,0,
47.00464688,1,1,
47.05271344,0,1,
47.0546432,0,0,
47.10271312,1,0,
47.10463936,1,1,
47.15271296,0,1,
47.15463568,0,0,
47.20271264,1,0,
47.20463184,1,1,
47.25271232,0,1,
47.25462816,0,0,
47.30271216,1,0,
47.30462432,1,1,
47.35271184,0,1,
47.35462064,0,0,
47.40271168,1,0,
47.40461696,1,1,
47.45271136,0,1,
47.45461312,0,0,
47.50271104,1,0,
47.50460944,1,1,
47.55271088,0,1,
47.5546056,0,0,
47.60271056,1,0,
47.60460192,1,1,
47.65271024,0,1,
47.65459824,0,0,
47.70271008,1,0,
47.7045944,1,1,
47.75270976,0,1,
47.75459072,0,0,
47.80270944,1,0,
47.80458688,1,1,
47.85270928,0,1,
47.8545832,0,0,
47.90270896,1,0,
47.90457936,1,1,
47.95270864,0,1,
47.95457568,0,0,
48.00270848,1,0,
48.00457184,1,1,
48.05270816,0,1,
48.05456816,0,0,
48.10270784,1,0,
48.10456448,1,1,
48.15270768,0,1,
48.15456064,0,0,
48.20270736,1,0,
48.20455696,1,1,
48.25270704,0,1,
48.25455328,0,0,
48.30270688,1,0,
48.30454944,1,1,
48.35270656,0,1,
48.3545456,0,0,
48.40270624,1,0,
48.40454192,1,1,
48.45270608,0,1,
48.45453824,0,0,
48.50270576,1,0,
48.5045344,1,1,
48.55270544,0,1,
48.55453072,0,0,
48.60270528,1,0,
48.60452688,1,1,
48.65270496,0,1,
48.6545232,0,0,
48.70270464,1,0,
48.70451936,1,1,
48.75270448,0,1,
48.75451568,0,0,
48.80270416,1,0,
48.804512,1,1,
48.85270384,0,1,
48.85450816,0,0,
48.90270368,1,0,
48.90450448,1,1,
48.95270336,0,1,
48.95450064,0,0,
49.00270304,1,0,
49.00449696,1,1,
49.05270288,0,1,
49.05449312,0,0,
49.10270256,1,0,
49.10448944,1,1,
49.15270224,0,1,
49.15448576,0,0,
49.20270208,1,0,
49.20448192,1,1,
49.25270176,0,1,
49.25447824,0,0,
49.30270144,1,0,
49.3044744,1,1,
49.35270128,0,1,
49.35447072,0,0,
49.40270096,1,0,
49.40446688,1,1,
49.45270064,0,1,
49.4544632,0,0,
49.50270048,1,0,
49.50445936,1,1,
49.55270016,0,1,
49.55445568,0,0,
49.6027,1,0,
49.604452,1,1,
49.65269968,0,1,
49.65444816,0,0,
49.70269936,1,0,
49.70444448,1,1,
49.7526992,0,1,
49.7544408,0,0,
49.80269888,1,0,
49.80443696,1,1,
49.85269856,0,1,
49.85443312,0,0,
49.9026984,1,0,
49.90442944,1,1,
49.95269808,0,1,
49.95442576,0,0,
50.00269776,1,0,
50.00442192,1,1,
50.0526976,0,1,
50.05441824,0,0,
50.10269728,1,0,
50.1044144,1,1,
50.15269696,0,1,
50.15441072,0,0,
50.2026968,1,0,
50.20440688,1,1,
50.25269648,0,1,
50.2544032,0,0,
50.30269616,1,0,
50.30439952,1,1,
50.352696,0,1,
50.35439568,0,0,
50.40269568,1,0,
50.404392,1,1,
50.45269536,0,1,
50.45438816,0,0,
50.5026952,1,0,
50.50438448,1,1,
50.55269488,0,1,
50.55538064,0,0,
50.60269456,1,0,
50.60437696,1,1,
50.6526944,0,1,
50.65537312,0,0,
50.70269408,1,0,
50.70436944,1,1,
50.75269376,0,1,
50.7553656,0,0,
50.8026936,1,0,
50.80436192,1,1,
50.85269328,0,1,
50.85535824,0,0,
50.90269296,1,0,
50.9043544,1,1,
50.9526928,0,1,
50.95535072,0,0,
51.00269248,1,0,
51.00434704,1,1,
51.05269216,0,1,
51.0553432,0,0,
51.102692,1,0,
51.10433952,1,1,
51.15269168,0,1,
51.15533568,0,0,
51.20269136,1,0,
51.204332,1,1,
51.2526912,0,1,
51.25532816,0,0,
51.30269088,1,0,
51.30432448,1,1,
51.35269056,0,1,
51.35532064,0,0,
51.4026904,1,0,
51.40431696,1,1,
51.45269008,0,1,
51.45531312,0,0,
51.50268976,1,0,
51.50430944,1,1,
51.5526896,0,1,
51.5553056,0,0,
51.60268928,1,0,
51.60430192,1,1,
51.65268896,0,1,
51.65529808,0,0,
51.7026888,1,0,
51.7042944,1,1,
51.75268848,0,1,
51.75529072,0,0,
51.80268832,1,0,
51.80428688,1,1,
51.852688,0,1,
51.8552832,0,0,
51.90268768,1,0,
51.90427952,1,1,
51.95268752,0,1,
51.95527568,0,0,
52.0026872,1,0,
52.004272,1,1,
52.05268688,0,1,
52.05526816,0,0,
52.10268672,1,0,
52.10426448,1,1,
52.1526864,0,1,
52.15526064,0,0,
52.20268608,1,0,
52.20425696,1,1,
52.25268592,0,1,
52.25525312,0,0,
52.3026856,1,0,
52.30424944,1,1,
52.35268528,0,1,
52.3552456,0,0,
52.40268512,1,0,
52.40424192,1,1,
52.4526848,0,1,
52.45523808,0,0,
52.50268448,1,0,
52.5042344,1,1,
52.55268432,0,1,
52.55523072,0,0,
52.602684,1,0,
52.60422688,1,1,
52.65268368,0,1,
52.6552232,0,0,
52.70268352,1,0,
52.70421952,1,1,
52.7526832,0,1,
52.75521568,0,0,
52.80268288,1,0,
52.804212,1,1,
52.85268272,0,1,
52.85520816,0,0,
52.9026824,1,0,
52.90420448,1,1,
52.95268208,0,1,
52.95520064,0,0,
53.00268192,1,0,
53.00419696,1,1,
53.0526816,0,1,
53.05519312,0,0,
53.10268128,1,0,
53.10418944,1,1,
53.15268112,0,1,
53.1551856,0,0,
53.2026808,1,0,
53.20418192,1,1,
53.25268048,0,1,
53.25517808,0,0,
53.30268032,1,0,
53.3041744,1,1,
53.35268,0,1,
53.35517072,0,0,
53.40267968,1,0,
53.40416704,1,1,
53.45267952,0,1,
53.4551632,0,0,
53.5026792,1,0,
53.50415952,1,1,
53.55267888,0,1,
53.55515568,0,0,
53.60267872,1,0,
53.604152,1,1,
53.6526784,0,1,
53.65514816,0,0,
53.70267808,1,0,
53.70414448,1,1,
53.75267792,0,1,
53.75514064,0,0,
53.8026776,1,0,
53.80413696,1,1,
53.85267728,0,1,
53.85513312,0,0,
53.90267712,1,0,
53.90412944,1,1,
53.9526768,0,1,
53.9551256,0,0,
